_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
983,2,Sunnyside Beach,19W,2024-06-19,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
984,2,Sunnyside Beach,22W,2024-06-19,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
985,1,Marie Curtis Park East Beach,29W,2024-06-18,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
986,1,Marie Curtis Park East Beach,33W,2024-06-18,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
987,1,Marie Curtis Park East Beach,32W,2024-06-18,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
988,1,Marie Curtis Park East Beach,31W,2024-06-18,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
989,1,Marie Curtis Park East Beach,30W,2024-06-18,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
990,2,Sunnyside Beach,23W,2024-06-18,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
991,2,Sunnyside Beach,18W,2024-06-18,290,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
992,2,Sunnyside Beach,17W,2024-06-18,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
993,2,Sunnyside Beach,20W,2024-06-18,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
994,2,Sunnyside Beach,21W,2024-06-18,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
995,2,Sunnyside Beach,19W,2024-06-18,380,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
996,2,Sunnyside Beach,22W,2024-06-18,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
997,1,Marie Curtis Park East Beach,29W,2024-06-17,530,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
998,1,Marie Curtis Park East Beach,33W,2024-06-17,270,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
999,1,Marie Curtis Park East Beach,32W,2024-06-17,430,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1000,1,Marie Curtis Park East Beach,31W,2024-06-17,520,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1001,1,Marie Curtis Park East Beach,30W,2024-06-17,220,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1002,2,Sunnyside Beach,23W,2024-06-17,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1003,2,Sunnyside Beach,18W,2024-06-17,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1004,2,Sunnyside Beach,17W,2024-06-17,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1005,2,Sunnyside Beach,20W,2024-06-17,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1006,2,Sunnyside Beach,21W,2024-06-17,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1007,2,Sunnyside Beach,19W,2024-06-17,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1008,2,Sunnyside Beach,22W,2024-06-17,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1009,1,Marie Curtis Park East Beach,29W,2024-06-16,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1010,1,Marie Curtis Park East Beach,33W,2024-06-16,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1011,1,Marie Curtis Park East Beach,32W,2024-06-16,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1012,1,Marie Curtis Park East Beach,31W,2024-06-16,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1013,1,Marie Curtis Park East Beach,30W,2024-06-16,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1014,2,Sunnyside Beach,23W,2024-06-16,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1015,2,Sunnyside Beach,18W,2024-06-16,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1016,2,Sunnyside Beach,17W,2024-06-16,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1017,2,Sunnyside Beach,20W,2024-06-16,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1018,2,Sunnyside Beach,21W,2024-06-16,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1019,2,Sunnyside Beach,19W,2024-06-16,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1020,2,Sunnyside Beach,22W,2024-06-16,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1021,1,Marie Curtis Park East Beach,29W,2024-06-15,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1022,1,Marie Curtis Park East Beach,33W,2024-06-15,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1023,1,Marie Curtis Park East Beach,32W,2024-06-15,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1024,1,Marie Curtis Park East Beach,31W,2024-06-15,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1025,1,Marie Curtis Park East Beach,30W,2024-06-15,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1026,2,Sunnyside Beach,23W,2024-06-15,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1027,2,Sunnyside Beach,18W,2024-06-15,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1028,2,Sunnyside Beach,17W,2024-06-15,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1029,2,Sunnyside Beach,20W,2024-06-15,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1030,2,Sunnyside Beach,21W,2024-06-15,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1031,2,Sunnyside Beach,19W,2024-06-15,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1032,2,Sunnyside Beach,22W,2024-06-15,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1033,1,Marie Curtis Park East Beach,29W,2024-06-14,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1034,1,Marie Curtis Park East Beach,33W,2024-06-14,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1035,1,Marie Curtis Park East Beach,32W,2024-06-14,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1036,1,Marie Curtis Park East Beach,31W,2024-06-14,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1037,1,Marie Curtis Park East Beach,30W,2024-06-14,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1038,2,Sunnyside Beach,23W,2024-06-14,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1039,2,Sunnyside Beach,18W,2024-06-14,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1040,2,Sunnyside Beach,17W,2024-06-14,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1041,2,Sunnyside Beach,20W,2024-06-14,220,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1042,2,Sunnyside Beach,21W,2024-06-14,350,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1043,2,Sunnyside Beach,19W,2024-06-14,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1044,2,Sunnyside Beach,22W,2024-06-14,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1045,1,Marie Curtis Park East Beach,29W,2024-06-13,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1046,1,Marie Curtis Park East Beach,33W,2024-06-13,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1047,1,Marie Curtis Park East Beach,32W,2024-06-13,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1048,1,Marie Curtis Park East Beach,31W,2024-06-13,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1049,1,Marie Curtis Park East Beach,30W,2024-06-13,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1050,2,Sunnyside Beach,23W,2024-06-13,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1051,2,Sunnyside Beach,18W,2024-06-13,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1052,2,Sunnyside Beach,17W,2024-06-13,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1053,2,Sunnyside Beach,20W,2024-06-13,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1054,2,Sunnyside Beach,21W,2024-06-13,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1055,2,Sunnyside Beach,19W,2024-06-13,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1056,2,Sunnyside Beach,22W,2024-06-13,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1057,1,Marie Curtis Park East Beach,29W,2024-06-12,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1058,1,Marie Curtis Park East Beach,33W,2024-06-12,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1059,1,Marie Curtis Park East Beach,32W,2024-06-12,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1060,1,Marie Curtis Park East Beach,31W,2024-06-12,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1061,1,Marie Curtis Park East Beach,30W,2024-06-12,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1062,2,Sunnyside Beach,23W,2024-06-12,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1063,2,Sunnyside Beach,18W,2024-06-12,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1064,2,Sunnyside Beach,17W,2024-06-12,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1065,2,Sunnyside Beach,20W,2024-06-12,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1066,2,Sunnyside Beach,21W,2024-06-12,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1067,2,Sunnyside Beach,19W,2024-06-12,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1068,2,Sunnyside Beach,22W,2024-06-12,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1069,1,Marie Curtis Park East Beach,29W,2024-06-11,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1070,1,Marie Curtis Park East Beach,33W,2024-06-11,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1071,1,Marie Curtis Park East Beach,32W,2024-06-11,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1072,1,Marie Curtis Park East Beach,31W,2024-06-11,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1073,1,Marie Curtis Park East Beach,30W,2024-06-11,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1074,2,Sunnyside Beach,23W,2024-06-11,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1075,2,Sunnyside Beach,18W,2024-06-11,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1076,2,Sunnyside Beach,17W,2024-06-11,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1077,2,Sunnyside Beach,20W,2024-06-11,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1078,2,Sunnyside Beach,21W,2024-06-11,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1079,2,Sunnyside Beach,19W,2024-06-11,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1080,2,Sunnyside Beach,22W,2024-06-11,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1081,1,Marie Curtis Park East Beach,29W,2024-06-10,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1082,1,Marie Curtis Park East Beach,33W,2024-06-10,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1083,1,Marie Curtis Park East Beach,32W,2024-06-10,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1084,1,Marie Curtis Park East Beach,31W,2024-06-10,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1085,1,Marie Curtis Park East Beach,30W,2024-06-10,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1086,2,Sunnyside Beach,23W,2024-06-10,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1087,2,Sunnyside Beach,18W,2024-06-10,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1088,2,Sunnyside Beach,17W,2024-06-10,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1089,2,Sunnyside Beach,20W,2024-06-10,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1090,2,Sunnyside Beach,21W,2024-06-10,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1091,2,Sunnyside Beach,19W,2024-06-10,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1092,2,Sunnyside Beach,22W,2024-06-10,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1093,1,Marie Curtis Park East Beach,29W,2024-06-09,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1094,1,Marie Curtis Park East Beach,33W,2024-06-09,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1095,1,Marie Curtis Park East Beach,32W,2024-06-09,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1096,1,Marie Curtis Park East Beach,31W,2024-06-09,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1097,1,Marie Curtis Park East Beach,30W,2024-06-09,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1098,2,Sunnyside Beach,23W,2024-06-09,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1099,2,Sunnyside Beach,18W,2024-06-09,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1100,2,Sunnyside Beach,17W,2024-06-09,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1101,2,Sunnyside Beach,20W,2024-06-09,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1102,2,Sunnyside Beach,21W,2024-06-09,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1103,2,Sunnyside Beach,19W,2024-06-09,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1104,2,Sunnyside Beach,22W,2024-06-09,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1105,1,Marie Curtis Park East Beach,29W,2024-06-08,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1106,1,Marie Curtis Park East Beach,33W,2024-06-08,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1107,1,Marie Curtis Park East Beach,32W,2024-06-08,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1108,1,Marie Curtis Park East Beach,31W,2024-06-08,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1109,1,Marie Curtis Park East Beach,30W,2024-06-08,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1110,2,Sunnyside Beach,23W,2024-06-08,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1111,2,Sunnyside Beach,18W,2024-06-08,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1112,2,Sunnyside Beach,17W,2024-06-08,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1113,2,Sunnyside Beach,20W,2024-06-08,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1114,2,Sunnyside Beach,21W,2024-06-08,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1115,2,Sunnyside Beach,19W,2024-06-08,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1116,2,Sunnyside Beach,22W,2024-06-08,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1117,1,Marie Curtis Park East Beach,29W,2024-06-07,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1118,1,Marie Curtis Park East Beach,33W,2024-06-07,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1119,1,Marie Curtis Park East Beach,32W,2024-06-07,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1120,1,Marie Curtis Park East Beach,31W,2024-06-07,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1121,1,Marie Curtis Park East Beach,30W,2024-06-07,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1122,2,Sunnyside Beach,23W,2024-06-07,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1123,2,Sunnyside Beach,18W,2024-06-07,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1124,2,Sunnyside Beach,17W,2024-06-07,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1125,2,Sunnyside Beach,20W,2024-06-07,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1126,2,Sunnyside Beach,21W,2024-06-07,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1127,2,Sunnyside Beach,19W,2024-06-07,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1128,2,Sunnyside Beach,22W,2024-06-07,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1129,1,Marie Curtis Park East Beach,29W,2024-06-06,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1130,1,Marie Curtis Park East Beach,33W,2024-06-06,250,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1131,1,Marie Curtis Park East Beach,32W,2024-06-06,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1132,1,Marie Curtis Park East Beach,31W,2024-06-06,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1133,1,Marie Curtis Park East Beach,30W,2024-06-06,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1134,2,Sunnyside Beach,23W,2024-06-06,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1135,2,Sunnyside Beach,18W,2024-06-06,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1136,2,Sunnyside Beach,17W,2024-06-06,350,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1137,2,Sunnyside Beach,20W,2024-06-06,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1138,2,Sunnyside Beach,21W,2024-06-06,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1139,2,Sunnyside Beach,19W,2024-06-06,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1140,2,Sunnyside Beach,22W,2024-06-06,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1141,1,Marie Curtis Park East Beach,29W,2024-06-05,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1142,1,Marie Curtis Park East Beach,33W,2024-06-05,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1143,1,Marie Curtis Park East Beach,32W,2024-06-05,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1144,1,Marie Curtis Park East Beach,31W,2024-06-05,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1145,1,Marie Curtis Park East Beach,30W,2024-06-05,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1146,2,Sunnyside Beach,23W,2024-06-05,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1147,2,Sunnyside Beach,18W,2024-06-05,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1148,2,Sunnyside Beach,17W,2024-06-05,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1149,2,Sunnyside Beach,20W,2024-06-05,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1150,2,Sunnyside Beach,21W,2024-06-05,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1151,2,Sunnyside Beach,19W,2024-06-05,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
1152,2,Sunnyside Beach,22W,2024-06-05,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
1153,1,Marie Curtis Park East Beach,29W,2024-06-04,250,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
1154,1,Marie Curtis Park East Beach,33W,2024-06-04,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
1155,1,Marie Curtis Park East Beach,32W,2024-06-04,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
1156,1,Marie Curtis Park East Beach,31W,2024-06-04,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
1157,1,Marie Curtis Park East Beach,30W,2024-06-04,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
1158,2,Sunnyside Beach,23W,2024-06-04,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
1159,2,Sunnyside Beach,18W,2024-06-04,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
1160,2,Sunnyside Beach,17W,2024-06-04,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
1161,2,Sunnyside Beach,20W,2024-06-04,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
1162,2,Sunnyside Beach,21W,2024-06-04,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
1163,2,Sunnyside Beach,19W,2024-06-04,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
